item_id,app_id,human_label,title,text,updated
appstore_284882215_14425056547,284882215,1,Facebook sucks,Mark suckmytird and his overbearing intrusive app has lied about posts with their so called fact checkers and have jailed me and reduced my ability to post over things I shared that I found in their app,2026-08-13T19:42:51-07:00
appstore_284882215_14425022365,284882215,5,Remembering,Where are you?,2026-08-13T19:30:02-07:00
appstore_284882215_14424966681,284882215,4,New update 😒,Why doesn’t it have fix grammar etc on the app anymore!?,2026-08-13T19:09:12-07:00
appstore_284882215_14424951603,284882215,5,Facebook,Keeping families in touch miles & miles apart,2026-08-13T19:03:32-07:00
appstore_284882215_14424908291,284882215,5,Tofriend,Yeah Facebook is being with us over 20 years now almost 1415 years but let me tell you there’s the best app to count to reach family friend lover sport. Anything you want Facebook with messenger you can’t even call free that the best app you can find thank you Facebook. You’re the best.,2026-08-13T18:47:24-07:00
appstore_284882215_14424861576,284882215,1,dating isn't allowed for everyone,it'd be really nice if AI support could help you understand why you don't have access to dating even though you've been on Facebook since Day One!! they really need to stop cutting out my audio/music when I open the app while I'm driving or just listening to music around friends!! It really kills the mood!!!,2026-08-13T18:30:25-07:00
appstore_284882215_14424848138,284882215,5,GET IT TOGETHER FB,"I appreciate your Facebook in many ways …….. But I help people who are disabled— Special needs and handicap Etc. Have a fun clean place to come toOut of my pocket and use my time——————- few weeks ago After being kicked off FB Market Place 5 days Facebook apologizing Because I did nothing wrong— This has put me very far behind and loss of funds …… I am an longest personTo treat anyone With respect may God bless And thank you for keeping Me in touch with people I could not see or hear from,",2026-08-13T18:25:28-07:00
appstore_284882215_14424830387,284882215,3,"Too many ads, not enough friends","I should be seeing all
my friends posts but instead most of what I see is ads and people I don’t know in my feed. It’s annoying!",2026-08-13T18:18:54-07:00
appstore_284882215_14424787190,284882215,3,Updates ruin things,This newest update took away the ability to actually view each person who likes or interacts with your posts.,2026-08-13T18:02:49-07:00
appstore_284882215_14424780261,284882215,2,Falling Behind Still,"As popular as FB is, it’s a shame that they’ve become so much less than they could be.  And soooooooooooooo many repetitive and/or redundant ads.  Meta - your algorithms need a LOT of work. And your decisions are often questionable.",2026-08-13T18:00:17-07:00
appstore_284882215_14424775623,284882215,5,Me encanta,Me encanta cómo funciona el algoritmo y la inteligencia de cada quien y las erramientas es un lujo de aplicación ya me voi a salir de las otras y me quedo aquí,2026-08-13T17:58:31-07:00
appstore_284882215_14424772449,284882215,1,Commercials have taken over,You can't watch a 5 minute video without a commercial every minute on the minute. I'm seriously thinking about deleting the app all together.,2026-08-13T17:57:18-07:00
appstore_284882215_14424759903,284882215,1,Randomly Pausing Music,This app has had numerous updates and not one of them has addressed the issue of the app randomly pausing whatever youre listening to. Highly annoying.,2026-08-13T17:52:39-07:00
appstore_284882215_14424731353,284882215,5,Excelente app,Me encanta la aplicación por su facilidad y red de contactos .,2026-08-13T17:41:59-07:00
appstore_284882215_14424710417,284882215,5,God bless everyone,Amen,2026-08-13T17:34:13-07:00
appstore_284882215_14424708403,284882215,5,Famy,Happy,2026-08-13T17:33:27-07:00
appstore_284882215_14424701783,284882215,4,Why???,They changed my friends button to a button that now says dating WHY????? Change it back!!!!!!,2026-08-13T17:31:00-07:00
appstore_284882215_14424697352,284882215,3,Not like it used to be,I’m bummed to see so many people I don’t know and a bunch of reels. I’m only on here to see friends and family from far away and near that are loved and dear.,2026-08-13T17:29:21-07:00
appstore_284882215_14424687531,284882215,1,Good to be here though.,Love it… it’s fast and reliable,2026-08-13T17:25:42-07:00
appstore_284882215_14424683464,284882215,5,Liberals…,Liberals are gay asf,2026-08-13T17:24:10-07:00
appstore_284882215_14424662503,284882215,5,Remedios Cseros,Amigos algo bueno,2026-08-13T17:16:19-07:00
appstore_284882215_14424623417,284882215,1,music does not work on the app,I am trying to listen to Spotify and it ALWAYS stops it no matter what. It’s so frustrating I can’t even use Facebook while listening to music!!! Each update fails to fix this!!!!,2026-08-13T17:01:48-07:00
appstore_284882215_14424614660,284882215,1,Meta needs a reboot,"They allow rampant false information to spread, retain bot accounts, and proliferate hate. I stay to be connected to my friends and family who don’t live close by. They can do better.",2026-08-13T16:58:23-07:00
appstore_284882215_14424594595,284882215,5,La Guerrera de Dios,Excelente lo recomiendo,2026-08-13T16:50:39-07:00
appstore_284882215_14424590946,284882215,4,FB,It’s getting better,2026-08-13T16:49:15-07:00
appstore_284882215_14424568626,284882215,2,My mental health,When I look at different things and people life’s I feel like something wrong with me and my life.So I keep looking down and backwards about things I should of had n been,2026-08-13T16:40:36-07:00
appstore_284882215_14424494136,284882215,5,Awesome thanks,Thx,2026-08-13T16:11:20-07:00
appstore_284882215_14424492332,284882215,5,Juntos,Creciendo,2026-08-13T16:10:38-07:00
appstore_284882215_14424439544,284882215,1,Goyslop,Goyslop. Rage-inducing goyslop without end.,2026-08-13T15:49:52-07:00
appstore_284882215_14424431337,284882215,5,Just a fellow American to fellow American please read carefully and verify and protect your self,"Someone who values human life
All human life matters",2026-08-13T15:46:39-07:00
appstore_284882215_14424418708,284882215,1,Cesspool,If you love propaganda and AI slop then this is an app you’ll love.,2026-08-13T15:41:36-07:00
appstore_284882215_14424405546,284882215,5,Alafia I have been with facebook 2009 I love my Facebook all my friends and family on Facebook 💛🥰,10,2026-08-13T15:36:23-07:00
appstore_284882215_14424389307,284882215,1,RACISM,"So, I spent all night attempting to watch reels and I noticed something concerning…something that I WILL bring to the attention of the appropriate activist. So, when watching reels created by or featuring POC, there’s an ad every ONE minute. However, if the creator is white or the reels feature non POC, there are far fewer ads and they are less frequent.",2026-08-13T15:29:58-07:00
appstore_284882215_14424377765,284882215,4,B rated,"Facebook is sooo B rated.  Instead of banning accounts for telling people how it is because they’re stupid and get their feelings hurt for telling them, ban them for being stupid?  What happened to Sticks and stones may break my bones but words can’t hurt me????",2026-08-13T15:25:27-07:00
appstore_284882215_14424362947,284882215,5,Revive spa,The ONLY place to go for your rejuvenation NEEDS.🧏🏻‍♀️,2026-08-13T15:19:43-07:00
appstore_284882215_14424341505,284882215,5,The best,"Facebook is the best for content, meeting other content creators, only thing is if facebook would pay money out like YouTube, kick, etc the whole would would be on Facebook and leave other apps alone",2026-08-13T15:11:21-07:00
appstore_284882215_14424330368,284882215,1,Hacked,I need more help pls,2026-08-13T15:07:09-07:00
appstore_284882215_14424292238,284882215,5,I heart Facebook,FB has been bringing people together forever.,2026-08-13T14:52:29-07:00
appstore_284882215_14424260318,284882215,1,FB sucks,MEta sucks,2026-08-13T14:40:10-07:00
appstore_284882215_14424252818,284882215,4,Facebook,"Số 1facebook đã kết nối mọi người gần nhau hơn , cuộc sống tốt đẹp hơn .",2026-08-13T14:37:18-07:00
appstore_284882215_14424238506,284882215,2,Irrelevant,Ads are pointless don’t need ads every minute or so,2026-08-13T14:31:48-07:00
appstore_284882215_14424234151,284882215,1,Too many ADS,What’s up with all the ads?! There’s always been some but lately an ad or two plays about every 60 seconds of any video watched. It’s ridiculous. If there isn’t an ad there’s a banned ad covering some of the screen. The greed has always been there but’s it’s gotten completely out of control.,2026-08-13T14:30:10-07:00
appstore_284882215_14424199804,284882215,2,Meta sucks,Meta ai is broken,2026-08-13T14:17:07-07:00
appstore_284882215_14424194111,284882215,5,…,I like it,2026-08-13T14:14:57-07:00
appstore_284882215_14424159326,284882215,1,Mostly ads,This platform is mostly ads and the algorithm is trash. Needs to get rid of all the AI slop.,2026-08-13T14:01:48-07:00
appstore_284882215_14424141384,284882215,1,They allow racism but if you reply you get banned,Fun how that works huh zucky boy,2026-08-13T13:55:07-07:00
appstore_284882215_14424129244,284882215,1,Facebook is a censorship machine,Nasty practices: They censorship your opinions while getting your personal/user data and selling it to third parties,2026-08-13T13:50:38-07:00
appstore_284882215_14424116742,284882215,1,Very Bad,Platform is for the for left/communist groups. You cater to hate and division and allow bots and fake pages to post. You offer the opportunity to report but never remove hate content. Supposed to be connecting to family and friends but no longer see any of their post. I have moved primarily to X for these reasons. You are a sell out and will be obsolete soon.,2026-08-13T13:46:01-07:00
appstore_284882215_14424045430,284882215,1,Has become extremely annoying,"Facebook should not be tracking websites you visit with your browser.  Also, the fact that every time you log on now all you see is sponsored ads , random peoples posts that I’m not friends with on the platform and recommended pages is extremely frustrating and annoying.  The platform is no longer enjoyable.  Hopefully someone will create a platform that will takeover so Facebook will become irrelevant.   Instagram used to be more enjoyable as well until Facebook took over.",2026-08-13T13:20:04-07:00
